wav_path,claimed_id,genuine,scale_factor,distance,latency_ms
voxceleb1\wav\id11251\7GtZpUtReJ8\00006.wav,id10530,False,1.0,0.8492320352967129,359.9632000004931
voxceleb1\wav\id11059\NbVrCKilytE\00003.wav,id10786,False,0.04,0.9107268219515221,372.5833999997121
voxceleb1\wav\id10329\EXBuk_FwHu0\00010.wav,id10797,False,0.04,0.8542517601319187,388.51909999903
voxceleb1\wav\id10912\2yUgv3B_YcI\00009.wav,id11142,False,25.0,0.8983138552777858,363.6815000008937
voxceleb1\wav\id10592\MtgOR5RLIgE\00004.wav,id10400,False,0.04,0.9221756183123426,354.25450000002456
voxceleb1\wav\id10329\EXBuk_FwHu0\00021.wav,bartek_m,False,1.0,0.914591336957053,473.2287999995606
voxceleb1\wav\id10756\3kvWhMqqhhA\00006.wav,id10762,False,1.0,0.9346614812874026,526.5466999990167
voxceleb1\wav\id10476\W5nH1YBDHUg\00002.wav,id11251,False,25.0,1.0221083898704815,423.8562999998976
voxceleb1\wav\id10476\W5nH1YBDHUg\00003.wav,id11045,False,1.0,0.9311711122667035,384.2125999999553
voxceleb1\wav\id10600\Pxh-ihSUOTk\00003.wav,id10797,False,1.0,0.906543502475772,467.2816000002058
voxceleb1\wav\id10456\M2oGSkEpyEc\00002.wav,id11059,False,1.0,0.8848951008492009,330.7109999987006
voxceleb1\wav\id10762\3nd2hWTR0LQ\00003.wav,krzysiek,False,1.0,0.8577074546796533,317.1897000011086
voxceleb1\wav\id10824\Ez1o4NcC7pY\00002.wav,id10862,False,0.04,0.8633753365292283,299.2850000009639
voxceleb1\wav\id10921\3eOLzFdEjYU\00005.wav,id10329,False,0.04,0.950414902629397,299.4708999995055
voxceleb1\wav\id10950\ABumGmJrM4U\00002.wav,id10745,False,0.04,0.9853343020524215,304.30729999898176
voxceleb1\wav\id10912\2yUgv3B_YcI\00018.wav,id11048,False,0.04,0.950711095523648,308.20889999995416
voxceleb1\wav\id10400\QS6RrYT7KKM\00004.wav,id10921,False,0.04,0.7872334268243351,306.0862999991514
voxceleb1\wav\id10862\2bn9i9re2yI\00018.wav,id10862,False,25.0,0.2895126056517723,289.1187999994145
voxceleb1\wav\id10456\Lrgya-GutUg\00006.wav,id10736,False,1.0,0.9725372814849612,342.7934000010282
voxceleb1\wav\id10946\CSMzcozTg08\00006.wav,id10786,False,25.0,0.8633779274284406,352.409400000397
voxceleb1\wav\id11059\89FrzqI2x0A\00008.wav,id10921,False,1.0,0.8577702223867605,414.2924000007042
voxceleb1\wav\id10862\2bn9i9re2yI\00016.wav,id10592,False,1.0,0.9633735581268907,442.6638999993884
voxceleb1\wav\id10912\2yUgv3B_YcI\00016.wav,id10530,False,1.0,0.9041786113068284,344.32809999998426
voxceleb1\wav\id11048\O8yIcoe2doA\00007.wav,id10994,False,25.0,0.9844191646861538,371.1014000000432
voxceleb1\wav\id10862\2bn9i9re2yI\00023.wav,id10592,False,1.0,0.9290870416995461,342.9123999994772
voxceleb1\wav\id10600\Pxh-ihSUOTk\00001.wav,id10946,False,1.0,0.9456002972604217,317.04760000138776
voxceleb1\wav\id10946\CSMzcozTg08\00007.wav,id10946,False,0.04,0.3166362503634762,326.09950000005483
voxceleb1\wav\id10645\PpufCRHg9os\00003.wav,id10824,False,0.04,0.6924110984510612,337.551300000996
voxceleb1\wav\id10950\9Mp7dxHrLSo\00001.wav,id10456,False,1.0,1.0482977620017584,336.3510999988648
voxceleb1\wav\id10762\3sfzgqqtbKM\00004.wav,id11073,False,0.04,0.9916111488906814,324.56679999995686
voxceleb1\wav\id10400\QS6RrYT7KKM\00006.wav,id11251,False,25.0,0.9855771937029655,357.4860999997327
voxceleb1\wav\id10329\EXBuk_FwHu0\00027.wav,id10600,False,1.0,1.007347982991643,365.55430000044
voxceleb1\wav\id11073\9sGEfsatKi8\00002.wav,id10994,False,25.0,1.0337945591422006,329.1659999995318
voxceleb1\wav\id10786\9w-EimtMXWs\00008.wav,id10530,False,0.04,0.8174784227853534,588.0083000010927
voxceleb1\wav\id10912\2yUgv3B_YcI\00014.wav,bartek_m,False,0.04,1.022627007478618,354.1650999995909
voxceleb1\wav\id11142\Gicu1gUl6iw\00014.wav,id10875,False,25.0,0.9618448630878647,350.699300000997
voxceleb1\wav\id10756\3kvWhMqqhhA\00001.wav,id10950,False,1.0,0.9803010986038397,334.899100000257
voxceleb1\wav\id10400\QS6RrYT7KKM\00005.wav,bartek_t,False,0.04,0.7874603501067861,363.72929999924963
voxceleb1\wav\id10508\OZxQo0H6O28\00009.wav,id10762,False,0.04,0.9623810684110405,401.658500000849
voxceleb1\wav\id10530\B8oeUlhmqFE\00003.wav,id10508,False,0.04,0.8533686393550948,411.43449999981385
voxceleb1\wav\id10875\bDzNAlq_PXY\00006.wav,id10456,False,25.0,0.8641546764421573,377.1788000012748
voxceleb1\wav\id10456\Lrgya-GutUg\00002.wav,id10797,False,25.0,0.9757547810418971,359.33070000101
voxceleb1\wav\id10946\QgAJv0CXl-4\00005.wav,id10875,False,0.04,0.7953167109744071,324.15429999855405
voxceleb1\wav\id10476\W5nH1YBDHUg\00006.wav,id10530,False,1.0,0.8537722003733174,323.41210000049614
voxceleb1\wav\id10762\3sfzgqqtbKM\00002.wav,id10797,False,25.0,0.8116748180129556,318.55929999983346
voxceleb1\wav\id11059\P_Z5IEJRk4Y\00001.wav,id10592,False,1.0,0.9367148556218894,336.93890000176907
voxceleb1\wav\id10994\5GLhL4Km-_0\00008.wav,id10994,False,25.0,0.697323588848133,341.12459999960265
voxceleb1\wav\id10745\9NpQb6wgnNI\00001.wav,id10862,False,25.0,0.841986602863001,328.6643000010372
voxceleb1\wav\id10950\8pDGaKmyWhU\00004.wav,id11073,False,1.0,0.9504093812491486,333.6391000011645
voxceleb1\wav\id10600\ILvCnoHCpMs\00002.wav,id10950,False,1.0,0.9390101165226635,335.77449999938835
voxceleb1\wav\id10786\CWtlsidCW0w\00003.wav,id10745,False,1.0,0.9634796509492823,329.64589999937743
voxceleb1\wav\id10912\2yUgv3B_YcI\00021.wav,id10950,False,25.0,0.9240641997079311,327.2378000001481
voxceleb1\wav\id10329\EXBuk_FwHu0\00014.wav,id10946,False,1.0,0.957945029869042,332.204800000909
voxceleb1\wav\id10476\agQ0RfUEo14\00006.wav,id10786,False,1.0,0.9721863567472071,398.20119999967574
voxceleb1\wav\id11142\Gicu1gUl6iw\00009.wav,id10862,False,1.0,0.9243447736651563,382.10849999995844
voxceleb1\wav\id10329\EXBuk_FwHu0\00020.wav,id10508,False,1.0,1.005585127339444,467.55750000011176
voxceleb1\wav\id10862\2bn9i9re2yI\00011.wav,id10745,False,1.0,0.9355433379351554,564.8694000010437
voxceleb1\wav\id11142\Gicu1gUl6iw\00003.wav,id11251,False,1.0,0.8989135133760965,394.67399999921327
voxceleb1\wav\id10786\9w-EimtMXWs\00009.wav,id10802,False,1.0,1.0020159136063986,458.08109999961744
voxceleb1\wav\id10762\3sfzgqqtbKM\00006.wav,id10745,False,25.0,0.9411358696845148,371.09700000110024
voxceleb1\wav\id11045\IdJCSNPZRY4\00001.wav,id11073,False,1.0,1.0676199134892035,369.86330000036105
voxceleb1\wav\id11059\NvZ7wAj3STs\00001.wav,id10994,False,25.0,0.9674284436841687,335.0067000010313
voxceleb1\wav\id10736\QhWw4AxHRrQ\00004.wav,id10862,False,0.04,0.9428204817872732,335.9349000002112
voxceleb1\wav\id11009\77WS8eN5h3s\00010.wav,bartek_m,False,0.04,1.00824648166061,331.14019999993616
voxceleb1\wav\id10797\BDhnUQwGYAo\00008.wav,id10797,False,25.0,0.4944540581984881,342.0990000013262
voxceleb1\wav\id10756\3xOseyV7srA\00001.wav,id10912,False,1.0,1.004747097074481,422.5129999995261
voxceleb1\wav\id11048\O8yIcoe2doA\00003.wav,id10476,False,25.0,0.7571912573468358,398.42049999970186
voxceleb1\wav\id10824\Ez1o4NcC7pY\00001.wav,id10797,False,0.04,1.032024902977053,359.1063000003487
voxceleb1\wav\id11083\e216s0XVJIA\00001.wav,id10456,False,25.0,0.8943606269787274,376.94589999955497
voxceleb1\wav\id11045\2miKTQb6chA\00009.wav,id10912,False,0.04,0.9206428146493814,378.6560999997164
voxceleb1\wav\id10600\Pxh-ihSUOTk\00005.wav,id11009,False,25.0,1.095489757410792,316.0962000001746
voxceleb1\wav\id10824\BgTZDSJKLks\00003.wav,id10862,False,25.0,0.8420877665743836,355.290800000148
voxceleb1\wav\id10862\2bn9i9re2yI\00024.wav,id10508,False,25.0,0.9746343349711369,325.7133999995858
voxceleb1\wav\id10508\OZxQo0H6O28\00003.wav,id10786,False,25.0,1.0246951612377428,331.7465000000084
voxceleb1\wav\id11142\2n8y1cwQoyo\00006.wav,bartek_t,False,25.0,0.9465466547744484,392.0012999988103
voxceleb1\wav\id10875\bDzNAlq_PXY\00013.wav,id10912,False,0.04,1.0880013931465458,377.18040000072506
voxceleb1\wav\id10592\JP1fI0BtcGM\00001.wav,id10786,False,25.0,0.9413016617931118,381.457200001023
voxceleb1\wav\id10329\EXBuk_FwHu0\00025.wav,id11112,False,25.0,0.8542827123147698,362.20350000075996
voxceleb1\wav\id10456\VTt_jQv2I8s\00001.wav,id11009,False,25.0,0.9628064672809608,346.54500000033295
voxceleb1\wav\id10645\OY_D-xhu9U8\00005.wav,id11073,False,1.0,0.7843737508694484,332.36029999898165
voxceleb1\wav\id10476\W5nH1YBDHUg\00005.wav,id10736,False,0.04,0.9106778203058905,342.88049999850045
voxceleb1\wav\id10530\B8oeUlhmqFE\00005.wav,id10824,False,25.0,0.8540313410199052,354.9229000000196
voxceleb1\wav\id11175\9jq2l0AMcNA\00008.wav,id10645,False,0.04,0.9714669227967309,369.3552999993699
voxceleb1\wav\id10329\EXBuk_FwHu0\00026.wav,id10802,False,25.0,0.8971796295599026,428.6234000010154
voxceleb1\wav\id10762\3sfzgqqtbKM\00001.wav,bartek_m,False,1.0,0.9808034360419553,358.4289999998873
voxceleb1\wav\id11251\Dfid1LOxOT8\00001.wav,id11251,False,0.04,0.3578248437484006,361.21540000021923
voxceleb1\wav\id10802\FuJgSCtw2VA\00009.wav,id10824,False,1.0,0.8516231352614533,372.99910000001546
voxceleb1\wav\id10802\FuJgSCtw2VA\00001.wav,krzysiek,False,1.0,0.9830109121122395,394.5483999996213
voxceleb1\wav\id10950\AN6ap6hG9OI\00001.wav,id11048,False,25.0,0.9709785068222574,336.59439999973984
voxceleb1\wav\id10756\1PV6BHn4IqE\00007.wav,krzysiek,False,0.04,1.060802300090376,389.32820000081847
voxceleb1\wav\id10994\5GLhL4Km-_0\00013.wav,id11009,False,0.04,0.9433869398453326,388.003200001549
voxceleb1\wav\id10736\YA6ZeBUaNKM\00001.wav,id10950,False,0.04,0.8747239727045053,353.5984999998618
voxceleb1\wav\id10592\N6Xz7-IZvVo\00004.wav,id10797,False,0.04,0.7093216371448754,482.45310000129393
voxceleb1\wav\id10824\BgTZDSJKLks\00004.wav,id10645,False,25.0,0.6909074277490168,370.6887000007555
voxceleb1\wav\id10756\3kvWhMqqhhA\00007.wav,id11142,False,25.0,0.838966209797376,365.49529999865626
voxceleb1\wav\id11045\2miKTQb6chA\00013.wav,id11112,False,1.0,0.888340882964754,427.1939999998722
voxceleb1\wav\id11175\ceU3Lw9-d9M\00005.wav,id10530,False,25.0,0.9376894548695872,451.2409999988449
voxceleb1\wav\id10756\3kvWhMqqhhA\00017.wav,id10476,False,0.04,0.9604141333805489,462.18409999892174
voxceleb1\wav\id10786\9w-EimtMXWs\00012.wav,id10600,False,25.0,0.7635239554498165,378.367100000105
voxceleb1\wav\id10456\UzUsGNJ9cEs\00001.wav,id10736,False,1.0,0.8827225643300103,368.96060000071884
voxceleb1\wav\id10736\FiuNwOmESq8\00001.wav,id10745,False,0.04,0.9224796159603874,386.6047999999864
voxceleb1\wav\id11251\Dfid1LOxOT8\00004.wav,id11048,False,0.04,0.8740505152643354,346.5835999995761
voxceleb1\wav\id10900\9Cw6BvLA_Jk\00002.wav,id10508,False,1.0,0.9155912615525744,322.76099999944563
voxceleb1\wav\id10912\67p2Yi5aHUM\00001.wav,id10994,False,1.0,0.987252658123872,312.6257000003534
voxceleb1\wav\id11083\WQrVyLYxYKE\00003.wav,id10994,False,0.04,0.8896944950181354,308.4469999994326
voxceleb1\wav\id11073\9sGEfsatKi8\00011.wav,id11073,False,25.0,0.2540657338263136,301.54679999941436
voxceleb1\wav\id11251\Tmh87G_cDZo\00002.wav,id11175,False,25.0,0.933821577693919,323.03219999994326
voxceleb1\wav\id10745\9NpQb6wgnNI\00003.wav,id10824,False,0.04,0.9081801348971759,319.6955000003072
voxceleb1\wav\id10921\3eOLzFdEjYU\00001.wav,bartek_m,False,0.04,0.9214242237997006,309.2226999997365
voxceleb1\wav\id11142\Gicu1gUl6iw\00004.wav,id10329,False,0.04,1.0073551723878562,327.9686000005313
voxceleb1\wav\id10946\MSCo-Dauf1M\00002.wav,id10600,False,25.0,0.9775956353336369,319.4733999989694
voxceleb1\wav\id11059\JWO7SPC-VmU\00002.wav,id11251,False,25.0,0.900561733153129,345.2870000000985
voxceleb1\wav\id11083\KMGLj7Ql3ZY\00002.wav,id10862,False,0.04,0.9215453982561991,339.9109000001772
voxceleb1\wav\id10476\O_k91Sbd0vw\00002.wav,id10921,False,1.0,0.9103515100781092,350.86430000046676
voxceleb1\wav\id10875\ZOsjLV0XXlQ\00006.wav,id10600,False,0.04,0.9698514241387086,459.59210000000894
voxceleb1\wav\id11175\ceU3Lw9-d9M\00001.wav,id10875,False,0.04,1.0186219387917017,390.71640000111074
voxceleb1\wav\id10329\EXBuk_FwHu0\00028.wav,id11048,False,25.0,0.8796500922880051,304.6047000007093
voxceleb1\wav\id11059\NbVrCKilytE\00002.wav,id10745,False,0.04,0.9113784457482954,377.05450000066776
voxceleb1\wav\id11112\BtvYf7-8Vr4\00003.wav,id11073,False,25.0,0.9506115152278124,349.38420000071346
voxceleb1\wav\id10508\OZxQo0H6O28\00006.wav,id10329,False,1.0,0.9319674169644532,329.43669999986014
voxceleb1\wav\id11142\Gicu1gUl6iw\00001.wav,id10824,False,0.04,1.0251231550313598,355.2828000010777
voxceleb1\wav\id10802\FuJgSCtw2VA\00002.wav,id11142,False,1.0,1.0610562999120827,367.1768999993219
voxceleb1\wav\id10950\9PdJXCWsX1w\00001.wav,id10756,False,0.04,0.9880922616898877,381.03120000050694
voxceleb1\wav\id11083\e216s0XVJIA\00003.wav,id11142,False,1.0,0.8849442014730636,373.12629999905766
voxceleb1\wav\id11112\BtvYf7-8Vr4\00008.wav,id10592,False,25.0,0.8397286862678133,368.268000000171
voxceleb1\wav\id10329\EXBuk_FwHu0\00017.wav,id10900,False,0.04,1.0666556574845716,339.4162000004144
voxceleb1\wav\id10745\5EPvrY18MoQ\00008.wav,id11142,False,0.04,0.8983632223959677,330.2767999994103
voxceleb1\wav\id11009\IJrEEVoYmWw\00004.wav,id10762,False,1.0,0.9330366137663677,352.3666000000958
voxceleb1\wav\id10530\B8oeUlhmqFE\00001.wav,id10736,False,25.0,1.0151877414456036,322.86720000047353
voxceleb1\wav\id10900\EWCiDtQ67bQ\00002.wav,id10950,False,1.0,0.8063883788299926,370.8640999993804
voxceleb1\wav\id10862\2bn9i9re2yI\00021.wav,id10745,False,1.0,0.9453051652032445,419.8216000004322
voxceleb1\wav\id10786\BP8Lsp8p8iY\00004.wav,id11251,False,25.0,0.8393494079385596,381.9932999995217
voxceleb1\wav\id11142\Gicu1gUl6iw\00011.wav,id11175,False,1.0,0.9516078070541949,587.3191000009683
voxceleb1\wav\id10862\2bn9i9re2yI\00025.wav,id10329,False,1.0,0.8883032332229164,487.45030000100087
voxceleb1\wav\id10530\CKRWmWrEU00\00004.wav,id10912,False,0.04,1.0078758954140805,448.61610000043584
voxceleb1\wav\id10456\L6TBYanT-fQ\00004.wav,id11112,False,1.0,0.9712114260317387,539.340400000583
voxceleb1\wav\id10824\EPj8oj_wjI4\00001.wav,id10400,False,0.04,0.9947899058879722,525.137900000118
voxceleb1\wav\id11048\P8-Fq-2Atiw\00006.wav,id10600,False,25.0,0.9219110243267422,443.0116999992606
voxceleb1\wav\id10508\8t97-YsuqpM\00012.wav,id10950,False,1.0,1.0244533631170767,440.1307000007364
voxceleb1\wav\id10600\Pxh-ihSUOTk\00008.wav,id10900,False,25.0,0.9735587876004373,394.7342999999819
voxceleb1\wav\id10756\2eMX5X0WzkM\00001.wav,id10802,False,0.04,0.9288935675760783,432.1273999994446
voxceleb1\wav\id10875\ZOsjLV0XXlQ\00004.wav,id10476,False,0.04,0.9479125390585057,398.8663000000088
voxceleb1\wav\id10592\MtgOR5RLIgE\00003.wav,id10802,False,0.04,0.8971912106887011,388.8081000004604
voxceleb1\wav\id10862\2bn9i9re2yI\00017.wav,bartek_t,False,1.0,0.9579921517176301,393.2225999997172
voxceleb1\wav\id11175\9jq2l0AMcNA\00017.wav,id10530,False,0.04,1.0063587080607252,414.08059999957914
voxceleb1\wav\id10802\FuJgSCtw2VA\00007.wav,id10530,False,0.04,0.8063212615631917,547.1604999984265
voxceleb1\wav\id11009\FUemeogd1lA\00001.wav,id11112,False,1.0,0.9783198419435825,546.2120000011055
voxceleb1\wav\id10786\BP8Lsp8p8iY\00001.wav,id10508,False,1.0,0.987416997689647,591.4704999995593
voxceleb1\wav\id10745\9NpQb6wgnNI\00005.wav,id11251,False,1.0,0.9799444100086635,553.917300001558
voxceleb1\wav\id10786\9w-EimtMXWs\00011.wav,id10645,False,0.04,0.899536656002451,436.6915999999037
voxceleb1\wav\id10802\Hx-Zv22BEQU\00001.wav,id10645,False,0.04,0.9982145863171785,480.7854999999108
voxceleb1\wav\id11059\9ow-Q4wUAgc\00002.wav,id11083,False,1.0,0.939371145609651,377.81360000008135
voxceleb1\wav\id10786\BP8Lsp8p8iY\00010.wav,bartek_m,False,1.0,0.9561239242439434,404.5198999992863
voxceleb1\wav\id10736\KdHADpeCUe8\00001.wav,id10745,False,25.0,0.9560928918735424,454.7050000001036
voxceleb1\wav\id11083\KMGLj7Ql3ZY\00001.wav,id10824,False,25.0,0.8736778334779214,863.0345999990823
voxceleb1\wav\id11009\IJrEEVoYmWw\00003.wav,id11175,False,1.0,0.9066243475936496,503.5721000003832
voxceleb1\wav\id11009\FUemeogd1lA\00005.wav,id11048,False,1.0,0.9037481921066971,666.7722000001959
voxceleb1\wav\id11175\ceU3Lw9-d9M\00003.wav,id10786,False,25.0,1.0837973577472582,858.4237000013673
voxceleb1\wav\id11251\Tmh87G_cDZo\00003.wav,id11251,False,1.0,0.44916129867202426,899.8214000002918
voxceleb1\wav\id10862\2bn9i9re2yI\00012.wav,id10762,False,0.04,0.9353984525141024,425.5670000002283
voxceleb1\wav\id10862\2bn9i9re2yI\00026.wav,id10900,False,0.04,1.048804296477151,416.78180000053544
voxceleb1\wav\id10736\8hMkhwBzaJY\00010.wav,id11009,False,0.04,0.9240636553702783,374.8178000005282
voxceleb1\wav\id11045\HewcG4UqpIU\00004.wav,id10950,False,1.0,0.8768859119239619,325.92620000104944
voxceleb1\wav\id10745\9NpQb6wgnNI\00002.wav,id11059,False,1.0,0.9364977447541788,424.1208000003098
voxceleb1\wav\id10921\B8oFwcURrps\00007.wav,id11175,False,25.0,0.9257143229988253,388.5921999990387
voxceleb1\wav\id10592\8IIwLtU_XrQ\00003.wav,id11059,False,1.0,0.9172824766842029,342.3462999999174
voxceleb1\wav\id11083\G2ktKa3zK-g\00002.wav,id10600,False,1.0,0.9128705741927777,330.1959000000352
voxceleb1\wav\id10508\EDU4oSS3pow\00003.wav,id10802,False,25.0,0.9401242700837797,326.92189999943366
voxceleb1\wav\id10875\bDzNAlq_PXY\00008.wav,id10797,False,1.0,0.8224872404892216,342.77039999869885
voxceleb1\wav\id10736\QU2_gJwqlrk\00002.wav,id10508,False,25.0,0.9875748971133321,344.7644999996555
voxceleb1\wav\id10600\ILvCnoHCpMs\00007.wav,id10921,False,1.0,0.8740160200457904,339.44090000113647
voxceleb1\wav\id11251\Dfid1LOxOT8\00002.wav,id10400,False,1.0,1.0462389315605385,329.4036999996024
voxceleb1\wav\id10797\HlvtkeRBKv0\00001.wav,krzysiek,False,1.0,0.9725868907919225,317.81450000016775
voxceleb1\wav\id10745\6xa47Q4wGMw\00001.wav,bartek_m,False,1.0,0.9922658553339494,318.4393999999884
voxceleb1\wav\id10946\NdrTWoGwC7k\00005.wav,id10797,False,0.04,0.9026938637334834,350.92290000102366
voxceleb1\wav\id10645\OY_D-xhu9U8\00001.wav,krzysiek,False,0.04,0.8826970648208887,648.9454000002297
voxceleb1\wav\id11045\2miKTQb6chA\00010.wav,id10797,False,1.0,0.7654618595106405,703.7853000001633
voxceleb1\wav\id11083\WQrVyLYxYKE\00006.wav,id10329,False,0.04,0.5980486122394804,851.0263999996823
voxceleb1\wav\id10592\K0YrTxZ9a4o\00004.wav,id10508,False,25.0,0.9795076780436528,631.4400999999634
voxceleb1\wav\id10875\bDzNAlq_PXY\00012.wav,id10476,False,0.04,0.9821236728303387,547.3708999998053
voxceleb1\wav\id11048\O8yIcoe2doA\00009.wav,id10797,False,25.0,0.6984720441936381,438.5853000003408
voxceleb1\wav\id11142\Gicu1gUl6iw\00016.wav,id10508,False,25.0,0.9440059561732629,350.6398999998055
voxceleb1\wav\id11083\WQrVyLYxYKE\00001.wav,id10456,False,25.0,0.7645937639456842,356.77209999994375
voxceleb1\wav\id11073\9sGEfsatKi8\00001.wav,id10921,False,0.04,0.8874039760274303,352.36729999996896
voxceleb1\wav\id11048\O8yIcoe2doA\00004.wav,id10508,False,1.0,0.9523626645290924,347.40989999954763
voxceleb1\wav\id10530\B8oeUlhmqFE\00004.wav,id11142,False,1.0,1.1546886013589985,337.7868999996281
voxceleb1\wav\id11009\FUemeogd1lA\00006.wav,id10802,False,0.04,0.9920785521743188,346.3094999988243
voxceleb1\wav\id10912\3efhGhqizHg\00002.wav,id10862,False,25.0,1.0095407178317979,314.4687000003614
voxceleb1\wav\id10592\MtgOR5RLIgE\00002.wav,id11112,False,0.04,0.9255554105081797,317.18829999954323
voxceleb1\wav\id10802\IURLbUMafXs\00001.wav,id10786,False,1.0,0.9662788333072114,292.54910000054224
voxceleb1\wav\id11251\Dfid1LOxOT8\00003.wav,id11251,False,0.04,0.31863759831109695,310.82249999963096
voxceleb1\wav\id10592\K0YrTxZ9a4o\00002.wav,id10645,False,0.04,0.9017970569383671,299.9459000002389
voxceleb1\wav\id11009\SiQyvjzbTp8\00006.wav,bartek_t,False,1.0,1.0087254995514296,292.80070000095293
voxceleb1\wav\id10645\OY_D-xhu9U8\00002.wav,bartek_t,False,1.0,0.8696227385279202,292.2837999994954
voxceleb1\wav\id10862\2bn9i9re2yI\00027.wav,id11083,False,25.0,0.9168110532662541,296.9616999998834
voxceleb1\wav\id10946\QgAJv0CXl-4\00007.wav,id10802,False,25.0,1.1572212971649318,345.7929999985936
voxceleb1\wav\id10950\ABumGmJrM4U\00001.wav,id11083,False,1.0,0.8992461621069466,353.6711999986437
voxceleb1\wav\id10476\HvleHkiBb3s\00003.wav,id11045,False,25.0,0.991635509603506,321.700199998304
voxceleb1\wav\id10476\agQ0RfUEo14\00002.wav,id10762,False,1.0,0.9906958878830597,319.20720000016445
voxceleb1\wav\id10736\Wx-dJoKmZQk\00005.wav,id10592,False,0.04,0.9999199330896071,310.4125000008935
voxceleb1\wav\id11045\2miKTQb6chA\00012.wav,id10592,False,25.0,0.7546214279840271,299.556300000404
voxceleb1\wav\id10912\2yUgv3B_YcI\00010.wav,id11048,False,1.0,0.9971139277130366,301.1077999999543
voxceleb1\wav\id10476\O_k91Sbd0vw\00004.wav,id10946,False,0.04,0.9028183744034005,298.06509999980335
voxceleb1\wav\id10329\EXBuk_FwHu0\00013.wav,id11048,False,0.04,0.8198370411326807,314.8775999998179
voxceleb1\wav\id10875\bDzNAlq_PXY\00001.wav,id11045,False,1.0,0.9426524357038701,296.8942000006791
voxceleb1\wav\id10736\8hMkhwBzaJY\00009.wav,id11073,False,1.0,1.006863880747053,294.77509999924223
voxceleb1\wav\id10762\1ZWoxzrBYH8\00009.wav,id10476,False,0.04,1.0120499918173191,290.16220000085013
voxceleb1\wav\id10508\EDU4oSS3pow\00002.wav,id10592,False,0.04,0.9643940347491241,313.08870000066236
voxceleb1\wav\id10736\8hMkhwBzaJY\00011.wav,id10476,False,1.0,0.9486944683426788,329.3094000000565
voxceleb1\wav\id10900\92CmdoV27Es\00002.wav,id11009,False,1.0,0.8121739267043865,330.25629999974626
voxceleb1\wav\id10508\8t97-YsuqpM\00010.wav,id10921,False,0.04,0.9263430290854975,338.62740000040503
voxceleb1\wav\id10756\3kvWhMqqhhA\00012.wav,id10592,False,0.04,0.9083756813152739,360.37000000033004
voxceleb1\wav\id10400\QS6RrYT7KKM\00002.wav,id10802,False,1.0,0.9697352359131383,348.9442999998573
voxceleb1\wav\id10508\OZxQo0H6O28\00010.wav,id10762,False,1.0,0.952118808761287,389.458999999988
voxceleb1\wav\id10508\OZxQo0H6O28\00007.wav,id10762,False,0.04,1.0080004025487492,324.01759999993374
voxceleb1\wav\id10592\K0YrTxZ9a4o\00003.wav,id11251,False,1.0,0.7510586664260975,352.4173999994673
voxceleb1\wav\id10329\EXBuk_FwHu0\00022.wav,id11059,False,1.0,1.00407785690013,346.0013000003528
voxceleb1\wav\id10329\EXBuk_FwHu0\00015.wav,id10645,False,1.0,1.0155567560278007,316.68700000045646
voxceleb1\wav\id10921\B8oFwcURrps\00001.wav,id11048,False,1.0,0.8590085307120187,319.38959999934013
voxceleb1\wav\id10875\bDzNAlq_PXY\00005.wav,id10756,False,25.0,0.9457871102110539,323.2396000003064
voxceleb1\wav\id10530\CKRWmWrEU00\00002.wav,id10862,False,25.0,0.9031905270759742,284.55399999984365
voxceleb1\wav\id11142\Gicu1gUl6iw\00010.wav,id11073,False,0.04,0.9370090230746688,310.47899999975925
voxceleb1\wav\id11251\K7BJPsQgDP8\00001.wav,id10802,False,25.0,1.0727356598423863,295.6520999996428
voxceleb1\wav\id10824\EPj8oj_wjI4\00003.wav,id10508,False,1.0,0.9163829956752687,311.55560000115656
voxceleb1\wav\id10756\3kvWhMqqhhA\00010.wav,id11059,False,25.0,0.7032637308817036,298.74179999933403
voxceleb1\wav\id10476\W5nH1YBDHUg\00004.wav,bartek_m,False,0.04,0.8722452577706158,297.3196000002645
voxceleb1\wav\id10946\NdrTWoGwC7k\00001.wav,id10592,False,0.04,0.9120505274447811,317.90950000140583
voxceleb1\wav\id10802\7LcN6ETgW44\00003.wav,id10476,False,0.04,0.8332965709163769,288.43570000026375
voxceleb1\wav\id10900\Bcm3h0xffs8\00007.wav,id11251,False,25.0,0.9023877864891268,305.95179999909305
voxceleb1\wav\id10802\7DDauZk6s-M\00001.wav,id10329,False,25.0,0.9962617725063152,279.5502999997552
voxceleb1\wav\id10745\GeM07WoKPRQ\00005.wav,id10530,False,25.0,0.9373917760760795,273.6459999996441
voxceleb1\wav\id11059\9ow-Q4wUAgc\00006.wav,id10802,False,0.04,1.035192897289774,260.70640000034473
voxceleb1\wav\id11045\AvQ8yF93phA\00001.wav,id10745,False,1.0,0.9055940033855607,280.17199999885634
voxceleb1\wav\id11045\2miKTQb6chA\00011.wav,id11045,False,1.0,0.27749297383961147,293.65300000063144
voxceleb1\wav\id11083\KMGLj7Ql3ZY\00004.wav,id11112,False,0.04,0.976328031119096,313.1830999991507
voxceleb1\wav\id11112\F-f32mt56js\00007.wav,id11083,False,0.04,0.9052271805190621,303.52010000024165
voxceleb1\wav\id10875\bDzNAlq_PXY\00011.wav,id10786,False,0.04,0.8165865053502948,308.43739999909303
