wav_path,claimed_id,genuine,snr_db,distance,latency_ms
voxceleb1\wav\id10875\bDzNAlq_PXY\00011.wav,id10786,False,20,0.8336668045758735,289.534099998491
voxceleb1\wav\id10756\3kvWhMqqhhA\00013.wav,id11059,False,20,0.8769819492800447,523.1311999996251
voxceleb1\wav\id10756\3kvWhMqqhhA\00016.wav,id11009,False,20,0.9475917251136904,398.8578000007692
voxceleb1\wav\id11009\SiQyvjzbTp8\00007.wav,id10802,False,20,1.0188177677224035,289.40069999953266
voxceleb1\wav\id10645\PpufCRHg9os\00006.wav,id11045,False,20,0.9507808099156853,310.77250000089407
voxceleb1\wav\id10508\EDU4oSS3pow\00004.wav,id11142,False,20,0.9535753887540315,294.24870000002556
voxceleb1\wav\id10400\QS6RrYT7KKM\00004.wav,id10921,False,20,0.855635211764605,325.0977999996394
voxceleb1\wav\id11059\NbVrCKilytE\00004.wav,id11048,False,20,0.9564141987364159,266.13780000116094
voxceleb1\wav\id11059\9ow-Q4wUAgc\00003.wav,id10645,False,20,0.9617109022337282,269.15159999953175
voxceleb1\wav\id10745\6xa47Q4wGMw\00001.wav,bartek_m,False,20,0.9835513202800285,259.93340000059106
voxceleb1\wav\id10476\W5nH1YBDHUg\00001.wav,id10994,False,20,0.85098961251612,261.55149999976857
voxceleb1\wav\id10875\bDzNAlq_PXY\00001.wav,id11045,False,20,0.969041988066539,279.60480000001553
voxceleb1\wav\id10329\EXBuk_FwHu0\00012.wav,id10508,False,20,0.9952110689769549,288.66460000062943
voxceleb1\wav\id10476\agQ0RfUEo14\00007.wav,id10875,False,20,1.0382284092248049,309.7969999998895
voxceleb1\wav\id10745\GeM07WoKPRQ\00001.wav,id10530,False,20,0.9860437462373157,313.53929999932006
voxceleb1\wav\id11083\eDauJA9iVes\00001.wav,id10600,False,20,0.870372417894871,286.27720000076806
voxceleb1\wav\id10824\EPj8oj_wjI4\00002.wav,id10530,False,20,0.8287682153505758,298.59810000016296
voxceleb1\wav\id10900\6ciWZe60ahQ\00009.wav,id10508,False,20,0.7869821594295495,303.7270000004355
voxceleb1\wav\id10875\bDzNAlq_PXY\00003.wav,id10900,False,20,0.9945776321572339,279.1250999998738
voxceleb1\wav\id10824\Ez1o4NcC7pY\00004.wav,id11048,False,20,0.8876074926542536,266.7595999992045
voxceleb1\wav\id11175\9jq2l0AMcNA\00015.wav,id10824,False,20,0.880829663030932,276.71819999886793
voxceleb1\wav\id11083\WQrVyLYxYKE\00001.wav,id10456,False,20,0.8984217590769215,266.27689999986615
voxceleb1\wav\id11142\2n8y1cwQoyo\00006.wav,bartek_t,False,20,0.9631589405101633,272.9218000004039
voxceleb1\wav\id11083\KMGLj7Ql3ZY\00004.wav,id11112,False,20,0.949914691465975,299.0472999990743
voxceleb1\wav\id10530\CKRWmWrEU00\00005.wav,id11009,False,20,1.0273131054425775,299.60290000053647
voxceleb1\wav\id10921\B8oFwcURrps\00012.wav,id11112,False,20,0.9842243906973225,263.02490000125545
voxceleb1\wav\id10802\7LcN6ETgW44\00001.wav,id10946,False,20,1.0368394040797564,268.24539999870467
voxceleb1\wav\id11045\2miKTQb6chA\00011.wav,id11045,False,20,0.33797029739411943,279.747699998552
voxceleb1\wav\id10745\GeM07WoKPRQ\00003.wav,id10797,False,20,1.0795291402045188,289.0349999997852
voxceleb1\wav\id11142\2n8y1cwQoyo\00004.wav,id10802,False,20,1.1142829753520997,308.1254999997327
voxceleb1\wav\id11073\9sGEfsatKi8\00007.wav,id10762,False,20,0.9532902134756847,305.97970000053465
voxceleb1\wav\id10592\MtgOR5RLIgE\00004.wav,id10400,False,20,0.9337287281332225,281.2972000010632
voxceleb1\wav\id11175\9jq2l0AMcNA\00008.wav,id10645,False,20,1.0057411089327974,276.552500001344
voxceleb1\wav\id11112\F-f32mt56js\00001.wav,id10824,False,20,1.025445313129347,257.74640000054205
voxceleb1\wav\id10508\OZxQo0H6O28\00010.wav,id10762,False,20,0.9190383608824688,265.4873999999836
voxceleb1\wav\id11059\JWO7SPC-VmU\00001.wav,id10946,False,20,0.9196654000377942,291.59249999975145
voxceleb1\wav\id11009\FUemeogd1lA\00002.wav,id10329,False,20,1.0024332606864277,297.4998999998206
voxceleb1\wav\id11045\HewcG4UqpIU\00008.wav,id11251,False,20,0.9998263175796054,293.4001999983593
voxceleb1\wav\id10508\OZxQo0H6O28\00004.wav,id10645,False,20,0.945436890404163,287.9806999990251
voxceleb1\wav\id10824\FbKRFA9Efgc\00002.wav,id10946,False,20,0.9685835497400261,292.98709999966377
voxceleb1\wav\id10762\1ZWoxzrBYH8\00012.wav,id10530,False,20,1.001980451861848,258.99089999984426
voxceleb1\wav\id10756\3kvWhMqqhhA\00014.wav,id11083,False,20,1.0142750492135209,268.6579000001075
voxceleb1\wav\id10756\3kvWhMqqhhA\00005.wav,id11251,False,20,0.8699197968581511,260.25030000164406
voxceleb1\wav\id10400\QS6RrYT7KKM\00003.wav,id10329,False,20,0.9986915539026467,262.2038000008615
voxceleb1\wav\id11048\OuwCMPV7hxs\00001.wav,id10762,False,20,0.8967328703056042,300.325399999565
voxceleb1\wav\id10762\3sfzgqqtbKM\00007.wav,id10400,False,20,1.1165047215274921,279.59960000043793
voxceleb1\wav\id10862\2bn9i9re2yI\00019.wav,id10862,False,20,0.28767457819474707,267.4014000003808
voxceleb1\wav\id10645\OY_D-xhu9U8\00006.wav,bartek_m,False,20,0.856160283292565,264.872199999445
voxceleb1\wav\id10600\I2RI1fFmtT4\00001.wav,id11009,False,20,1.064086196450954,262.45509999898786
voxceleb1\wav\id10994\5GLhL4Km-_0\00017.wav,id10745,False,20,0.8879631612273484,272.08429999882355
voxceleb1\wav\id10786\BP8Lsp8p8iY\00009.wav,id10736,False,20,0.9857685305092242,262.4138999999559
voxceleb1\wav\id11073\9sGEfsatKi8\00010.wav,id11073,False,20,0.33262481085790485,256.0039999989385
voxceleb1\wav\id10824\EPj8oj_wjI4\00003.wav,id10508,False,20,0.9510762960248808,278.9671999998973
voxceleb1\wav\id11083\G2ktKa3zK-g\00003.wav,id10862,False,20,0.9121528808493709,267.36370000071474
voxceleb1\wav\id11048\O8yIcoe2doA\00004.wav,id10508,False,20,0.9591633831480608,262.9957999997714
voxceleb1\wav\id10921\B8oFwcURrps\00002.wav,id10745,False,20,1.0256805442241832,283.66099999948347
voxceleb1\wav\id11142\Gicu1gUl6iw\00004.wav,id10329,False,20,1.043521621232295,294.1061000001355
voxceleb1\wav\id10530\CKRWmWrEU00\00001.wav,id10994,False,20,0.9448030458970622,276.43369999896095
voxceleb1\wav\id11045\2miKTQb6chA\00010.wav,id10797,False,20,0.7690702661312192,281.53089999977965
voxceleb1\wav\id11073\9sGEfsatKi8\00001.wav,id10921,False,20,0.9209709414102399,310.80410000140546
voxceleb1\wav\id10736\8hMkhwBzaJY\00011.wav,id10476,False,20,0.8906125090256376,288.3638000002975
voxceleb1\wav\id10786\CWtlsidCW0w\00004.wav,id11175,False,20,0.9710376791783765,302.08999999922526
voxceleb1\wav\id10736\Wx-dJoKmZQk\00004.wav,id10508,False,20,0.9447250724944011,315.7078000003821
voxceleb1\wav\id10592\PDfBidpJ5Jc\00001.wav,id10508,False,20,0.9338842637881024,315.38390000059735
voxceleb1\wav\id10921\B8oFwcURrps\00008.wav,krzysiek,False,20,0.9477655431814146,340.5069000000367
voxceleb1\wav\id10756\1PV6BHn4IqE\00007.wav,krzysiek,False,20,1.0826101603394462,289.06129999995755
voxceleb1\wav\id10530\B8oeUlhmqFE\00004.wav,id11142,False,20,1.1284953846010901,281.228399999236
voxceleb1\wav\id10756\3kvWhMqqhhA\00015.wav,id10645,False,20,0.9197422409249989,273.6727999999857
voxceleb1\wav\id10875\bDzNAlq_PXY\00005.wav,id10756,False,20,0.9713467037077297,262.9243999999744
voxceleb1\wav\id10875\bDzNAlq_PXY\00004.wav,bartek_m,False,20,0.9472039156603609,263.3384999990085
voxceleb1\wav\id10600\ILvCnoHCpMs\00007.wav,id10921,False,20,0.9300586500133289,267.0723999999609
voxceleb1\wav\id10912\2yUgv3B_YcI\00020.wav,id11073,False,20,0.9762274589934192,268.4963000010612
voxceleb1\wav\id11059\NbVrCKilytE\00003.wav,id10786,False,20,0.9402810993115098,258.67490000018734
voxceleb1\wav\id10994\5GLhL4Km-_0\00006.wav,id10736,False,20,0.9751970541294044,287.0007000001351
voxceleb1\wav\id10329\EXBuk_FwHu0\00028.wav,id11048,False,20,0.9413298982770992,304.5079999992595
voxceleb1\wav\id11073\9sGEfsatKi8\00012.wav,id10530,False,20,0.750682701579422,285.83590000016557
voxceleb1\wav\id10786\9w-EimtMXWs\00008.wav,id10530,False,20,0.7897046720853756,257.2948000015458
voxceleb1\wav\id10946\QgAJv0CXl-4\00005.wav,id10875,False,20,0.8037411155348656,268.8670000006823
voxceleb1\wav\id11073\M44AVe_BcGE\00002.wav,id10400,False,20,0.8237399788437884,262.9268000000593
voxceleb1\wav\id10946\QgAJv0CXl-4\00001.wav,id10912,False,20,1.1019673505807637,261.10870000047726
voxceleb1\wav\id10762\3nd2hWTR0LQ\00002.wav,id10645,False,20,0.9274163345726331,279.3612999994366
voxceleb1\wav\id10762\3nd2hWTR0LQ\00005.wav,id10824,False,20,1.0118749530836302,310.1308999994217
voxceleb1\wav\id10592\N6Xz7-IZvVo\00004.wav,id10797,False,20,0.7307594700428783,304.767499999798
voxceleb1\wav\id10329\EXBuk_FwHu0\00011.wav,id10994,False,20,0.9037344974798526,323.68729999870993
voxceleb1\wav\id10950\8pDGaKmyWhU\00003.wav,id10530,False,20,1.0248593521874836,299.8416000009456
voxceleb1\wav\id11112\FUiiruCPVTI\00005.wav,id10530,False,20,0.8927551972072906,281.19709999918996
voxceleb1\wav\id11048\P8-Fq-2Atiw\00007.wav,id10400,False,20,0.9081795760780336,261.53680000061286
voxceleb1\wav\id10921\B8oFwcURrps\00009.wav,id10900,False,20,0.9429664084815519,252.269200000228
voxceleb1\wav\id11045\HewcG4UqpIU\00001.wav,krzysiek,False,20,0.9165082306337662,267.03440000164846
voxceleb1\wav\id10645\OY_D-xhu9U8\00001.wav,krzysiek,False,20,0.9037122351627151,252.85839999924065
voxceleb1\wav\id10530\B8oeUlhmqFE\00003.wav,id10508,False,20,0.9071053800889212,268.80959999834886
voxceleb1\wav\id10802\FuJgSCtw2VA\00010.wav,id10875,False,20,0.9497019724829473,267.236599998796
voxceleb1\wav\id10592\N6Xz7-IZvVo\00002.wav,id10736,False,20,0.8067437600519508,276.72940000047674
voxceleb1\wav\id10912\67p2Yi5aHUM\00001.wav,id10994,False,20,1.0237643967424752,306.09929999991436
voxceleb1\wav\id10476\agQ0RfUEo14\00006.wav,id10786,False,20,0.9658050780105815,292.5353999999061
voxceleb1\wav\id10797\BDhnUQwGYAo\00015.wav,id10921,False,20,1.0070556750509339,279.12499999911233
voxceleb1\wav\id11251\AvV4LWBq00g\00001.wav,id10736,False,20,1.032721712273129,260.25079999999434
voxceleb1\wav\id10736\QhWw4AxHRrQ\00004.wav,id10862,False,20,0.9157939944217951,272.80439999958617
voxceleb1\wav\id10456\Lrgya-GutUg\00002.wav,id10797,False,20,1.0466793532885166,257.1846999999252
voxceleb1\wav\id10592\MtgOR5RLIgE\00003.wav,id10802,False,20,0.9186802309048542,265.14850000057777
voxceleb1\wav\id10600\Pxh-ihSUOTk\00008.wav,id10900,False,20,0.9932351867514316,293.29429999961576
voxceleb1\wav\id10946\QgAJv0CXl-4\00006.wav,id10592,False,20,0.9457149742195501,265.37830000052054
voxceleb1\wav\id10912\3efhGhqizHg\00005.wav,krzysiek,False,20,1.0063244584134576,265.4569000005722
voxceleb1\wav\id10736\Wx-dJoKmZQk\00002.wav,id10329,False,20,0.856097102327593,294.9700000008306
voxceleb1\wav\id10921\3eOLzFdEjYU\00001.wav,bartek_m,False,20,0.9358732392284367,325.94309999876714
voxceleb1\wav\id10797\BDhnUQwGYAo\00009.wav,id10592,False,20,0.8841184932910536,325.2902999993239
voxceleb1\wav\id10921\B8oFwcURrps\00001.wav,id11048,False,20,0.8550877442005546,303.5211000005802
voxceleb1\wav\id11251\7GtZpUtReJ8\00004.wav,id10862,False,20,1.0070127747686592,297.85370000172406
voxceleb1\wav\id11175\ixpTkk5wuWY\00001.wav,id10400,False,20,1.0122335227331238,281.43269999964104
voxceleb1\wav\id10736\FiuNwOmESq8\00002.wav,id11045,False,20,1.1147449295965104,261.9563999996899
voxceleb1\wav\id10456\Lrgya-GutUg\00007.wav,id10912,False,20,0.9164469971990027,258.5583999989467
voxceleb1\wav\id10736\Wx-dJoKmZQk\00003.wav,id10900,False,20,1.099208292449266,255.81299999976181
voxceleb1\wav\id10592\MtgOR5RLIgE\00001.wav,id10329,False,20,0.9210980123205863,273.5632000003534
voxceleb1\wav\id10400\UkZsd-dpZTg\00005.wav,id10508,False,20,0.936708514549304,279.8302000010153
voxceleb1\wav\id10950\8pDGaKmyWhU\00004.wav,id11073,False,20,0.9521090433747098,269.00260000002163
voxceleb1\wav\id10950\AN6ap6hG9OI\00001.wav,id11048,False,20,0.9573830220380514,256.10950000009325
voxceleb1\wav\id10736\Wx-dJoKmZQk\00005.wav,id10592,False,20,0.9487435156030143,267.78099999864935
voxceleb1\wav\id10329\EXBuk_FwHu0\00013.wav,id11048,False,20,0.7969904575640592,264.6232000006421
voxceleb1\wav\id10900\92CmdoV27Es\00001.wav,id10912,False,20,0.9019611039071105,258.56000000021595
voxceleb1\wav\id10600\Pxh-ihSUOTk\00005.wav,id11009,False,20,1.021329189710905,267.02799999839044
voxceleb1\wav\id10786\BP8Lsp8p8iY\00001.wav,id10508,False,20,0.9565754201119844,264.2873000004329
voxceleb1\wav\id11045\AvQ8yF93phA\00001.wav,id10745,False,20,0.8999364918773777,271.6995999999199
voxceleb1\wav\id10921\B8oFwcURrps\00007.wav,id11175,False,20,0.9258209364362688,265.5684999990626
voxceleb1\wav\id11009\77WS8eN5h3s\00010.wav,bartek_m,False,20,1.0315068156692646,266.51139999921725
voxceleb1\wav\id10802\FuJgSCtw2VA\00005.wav,id10862,False,20,0.8192679853015794,253.4813000002032
voxceleb1\wav\id10329\EXBuk_FwHu0\00009.wav,id10862,False,20,0.8473069740452599,276.1925999984669
voxceleb1\wav\id11009\SiQyvjzbTp8\00004.wav,id10921,False,20,0.9222686378937395,257.72499999948195
voxceleb1\wav\id10950\AN6ap6hG9OI\00002.wav,id10862,False,20,1.0039522778304402,283.1110000006447
voxceleb1\wav\id10802\7LcN6ETgW44\00002.wav,id10875,False,20,0.9952596412156334,306.71049999909883
voxceleb1\wav\id11048\P8-Fq-2Atiw\00003.wav,id10786,False,20,0.9475995718781316,319.9341999988974
voxceleb1\wav\id11059\89FrzqI2x0A\00008.wav,id10921,False,20,0.857216698567927,324.9002000011387
voxceleb1\wav\id10756\3kvWhMqqhhA\00010.wav,id11059,False,20,0.7138431560070746,347.4798000006558
voxceleb1\wav\id10645\PpufCRHg9os\00007.wav,id11175,False,20,1.019745293593884,382.67830000040703
voxceleb1\wav\id10756\3kvWhMqqhhA\00011.wav,id11073,False,20,0.8313018614203708,304.5834000004106
voxceleb1\wav\id10921\0Pz31wdsopU\00009.wav,id10400,False,20,0.8921106578840519,307.038900000407
voxceleb1\wav\id10762\3sfzgqqtbKM\00006.wav,id10745,False,20,0.8854749650265344,353.36520000055316
voxceleb1\wav\id10946\NdrTWoGwC7k\00001.wav,id10592,False,20,0.8803635225519246,254.13019999905373
voxceleb1\wav\id10476\O_k91Sbd0vw\00003.wav,id10912,False,20,0.9701823645931003,272.7458999997907
voxceleb1\wav\id10802\IURLbUMafXs\00001.wav,id10786,False,20,0.9797110569594983,256.7624999992404
voxceleb1\wav\id10824\EPj8oj_wjI4\00006.wav,id10797,False,20,1.022081618264226,258.1484000002092
voxceleb1\wav\id11083\WQrVyLYxYKE\00003.wav,id10994,False,20,0.9474119139783163,249.61830000029295
voxceleb1\wav\id10329\EXBuk_FwHu0\00015.wav,id10645,False,20,1.0378384543534136,269.09950000117533
voxceleb1\wav\id11048\P8-Fq-2Atiw\00009.wav,id11045,False,20,0.7895485775745392,258.6551000003965
voxceleb1\wav\id11073\YGaZty9KOGk\00001.wav,id10476,False,20,0.9192572594387411,267.2363999990921
voxceleb1\wav\id11142\Gicu1gUl6iw\00011.wav,id11175,False,20,0.9930810236161044,258.0870000001596
voxceleb1\wav\id11045\IdJCSNPZRY4\00001.wav,id11073,False,20,1.046344156125187,268.1028000006336
voxceleb1\wav\id10900\Bcm3h0xffs8\00003.wav,id11251,False,20,1.0360827075141745,264.89049999872805
voxceleb1\wav\id11009\FUemeogd1lA\00005.wav,id11048,False,20,0.9383825631910572,259.5718000011402
voxceleb1\wav\id11073\X2JQAUc-vnc\00002.wav,id10786,False,20,0.9980897573885738,256.80869999996503
voxceleb1\wav\id10950\8pDGaKmyWhU\00002.wav,id11059,False,20,0.9573651502766065,266.04649999899266
voxceleb1\wav\id10756\3kvWhMqqhhA\00012.wav,id10592,False,20,0.8839650164096922,287.2282999996969
voxceleb1\wav\id10786\CWtlsidCW0w\00003.wav,id10745,False,20,0.9701875077789311,292.36760000094364
voxceleb1\wav\id11083\KMGLj7Ql3ZY\00005.wav,bartek_m,False,20,1.0229426930805865,287.37160000127915
voxceleb1\wav\id10994\5GLhL4Km-_0\00019.wav,id10508,False,20,0.9278191386829464,290.51219999928435
voxceleb1\wav\id10592\N6Xz7-IZvVo\00001.wav,id10994,False,20,1.0132750732833182,287.82460000002175
voxceleb1\wav\id10762\3sfzgqqtbKM\00005.wav,bartek_m,False,20,0.9492703378733476,268.9427000004798
voxceleb1\wav\id10645\OY_D-xhu9U8\00002.wav,bartek_t,False,20,0.8745622589369686,271.99349999864353
voxceleb1\wav\id10786\9w-EimtMXWs\00010.wav,id11142,False,20,1.0429888595969616,274.0166000003228
voxceleb1\wav\id10745\5EPvrY18MoQ\00008.wav,id11142,False,20,0.8888842068171665,263.8369000014791
voxceleb1\wav\id10756\3kvWhMqqhhA\00004.wav,id10824,False,20,0.9846359736243572,277.3342999989836
voxceleb1\wav\id10797\BDhnUQwGYAo\00017.wav,id11083,False,20,1.0548367297477277,274.30119999917224
voxceleb1\wav\id10797\BDhnUQwGYAo\00013.wav,id10745,False,20,1.0340532811469945,259.90729999830364
voxceleb1\wav\id10994\5GLhL4Km-_0\00021.wav,id11073,False,20,0.91499846137241,257.3865999984264
voxceleb1\wav\id10950\9Mp7dxHrLSo\00001.wav,id10456,False,20,1.029855113991197,265.4956999995193
voxceleb1\wav\id10736\QU2_gJwqlrk\00001.wav,id10912,False,20,0.9103011141705586,287.3245999999199
voxceleb1\wav\id10476\W5nH1YBDHUg\00002.wav,id11251,False,20,1.0973941641656215,288.46210000119754
voxceleb1\wav\id10762\3sfzgqqtbKM\00009.wav,id10875,False,20,0.8331368865297253,306.14819999937026
voxceleb1\wav\id10994\5GLhL4Km-_0\00004.wav,id10994,False,20,0.4210071224494514,289.06930000084685
voxceleb1\wav\id10762\3nd2hWTR0LQ\00004.wav,id10456,False,20,0.9865900456550101,279.11889999995765
voxceleb1\wav\id10786\BP8Lsp8p8iY\00010.wav,bartek_m,False,20,0.9686980685957971,289.69299999880604
voxceleb1\wav\id11142\Gicu1gUl6iw\00005.wav,id11009,False,20,0.8535368572273498,257.13050000013027
voxceleb1\wav\id11175\ceU3Lw9-d9M\00001.wav,id10875,False,20,1.0057771400229552,274.64639999925566
voxceleb1\wav\id11251\7GtZpUtReJ8\00006.wav,id10530,False,20,0.9039490067938342,283.8837999988755
voxceleb1\wav\id10600\ILvCnoHCpMs\00005.wav,id10745,False,20,0.979313567935953,330.458099999305
voxceleb1\wav\id11073\9sGEfsatKi8\00004.wav,id10912,False,20,0.9538589829836384,327.680500000497
voxceleb1\wav\id10900\9Cw6BvLA_Jk\00001.wav,id11112,False,20,0.9494435456542815,301.93080000026384
voxceleb1\wav\id10400\UkZsd-dpZTg\00001.wav,id10946,False,20,0.8971673442297808,299.2758000000322
voxceleb1\wav\id10862\2bn9i9re2yI\00009.wav,id11175,False,20,0.9445685758351725,298.93649999939953
voxceleb1\wav\id10900\6ciWZe60ahQ\00007.wav,bartek_t,False,20,0.9882162293116207,323.33029999972496
voxceleb1\wav\id10797\BDhnUQwGYAo\00014.wav,id10802,False,20,0.93196507412981,275.0333000003593
voxceleb1\wav\id10946\NdrTWoGwC7k\00002.wav,bartek_t,False,20,0.9678442070259492,270.43090000006487
voxceleb1\wav\id10736\QhWw4AxHRrQ\00003.wav,id10921,False,20,1.0205394380948465,259.5221000010497
voxceleb1\wav\id10921\0Pz31wdsopU\00010.wav,id11048,False,20,0.846949987368129,267.0429999998305
voxceleb1\wav\id11175\9jq2l0AMcNA\00018.wav,id10600,False,20,0.8434191317903673,263.18840000021737
voxceleb1\wav\id11112\BtvYf7-8Vr4\00008.wav,id10592,False,20,0.917987439754059,259.1907000005449
voxceleb1\wav\id10592\8IIwLtU_XrQ\00005.wav,id10476,False,20,0.8639099326510626,269.1389999999956
voxceleb1\wav\id10862\2bn9i9re2yI\00015.wav,id10824,False,20,0.8504818763061737,266.0959000004368
voxceleb1\wav\id10745\GeM07WoKPRQ\00002.wav,id10756,False,20,0.8696149223899554,269.4081000008737
voxceleb1\wav\id11142\2n8y1cwQoyo\00005.wav,id10756,False,20,0.6448720330329125,267.3389000010502
voxceleb1\wav\id10592\JP1fI0BtcGM\00001.wav,id10786,False,20,0.890294069505686,260.49309999871184
voxceleb1\wav\id10802\7LcN6ETgW44\00003.wav,id10476,False,20,0.8628850283358838,253.82840000020224
voxceleb1\wav\id11112\BtvYf7-8Vr4\00005.wav,id10786,False,20,0.956884267255011,263.63599999967846
voxceleb1\wav\id11045\HewcG4UqpIU\00003.wav,id10824,False,20,0.8415824693763752,260.86900000154856
voxceleb1\wav\id10797\BDhnUQwGYAo\00004.wav,id11083,False,20,0.9820143346228695,277.5201999993442
voxceleb1\wav\id10994\5GLhL4Km-_0\00013.wav,id10994,True,10,0.5259712196787645,260.76670000111335
voxceleb1\wav\id10745\GeM07WoKPRQ\00001.wav,id10745,True,10,0.4849634000903382,274.38059999985853
voxceleb1\wav\id10862\2bn9i9re2yI\00022.wav,id10862,True,10,0.31404315607532485,273.6414999999397
voxceleb1\wav\id10824\EPj8oj_wjI4\00006.wav,id10824,True,10,0.5148921230564756,250.89529999968363
voxceleb1\wav\id11045\HewcG4UqpIU\00002.wav,id11045,True,10,0.3388593704176609,309.2675000007148
voxceleb1\wav\id10921\B8oFwcURrps\00002.wav,id10921,True,10,0.3999761604571799,314.9610999989818
voxceleb1\wav\id10745\GeM07WoKPRQ\00003.wav,id10745,True,10,0.49955247139666514,303.97219999940717
voxceleb1\wav\id10476\O_k91Sbd0vw\00003.wav,id10476,True,10,0.48367271295511505,312.264199999845
voxceleb1\wav\id11112\FUiiruCPVTI\00004.wav,id11112,True,10,0.454316342669016,318.7637999999424
voxceleb1\wav\id10456\Lrgya-GutUg\00006.wav,id10456,True,10,0.4953593190212636,283.44509999988077
voxceleb1\wav\id11045\IdJCSNPZRY4\00001.wav,id11045,True,10,0.47414232928649547,274.8472999992373
voxceleb1\wav\id10592\MtgOR5RLIgE\00002.wav,id10592,True,10,0.5034728615157407,282.2593999990204
voxceleb1\wav\id11083\KMGLj7Ql3ZY\00005.wav,id11083,True,10,0.440540592856831,293.0161999993288
voxceleb1\wav\id10530\CKRWmWrEU00\00009.wav,id10530,True,10,0.6106016523230919,315.48620000103256
voxceleb1\wav\id11112\F-f32mt56js\00008.wav,id11112,True,10,0.4455206613855236,269.97250000022177
voxceleb1\wav\id11048\P8-Fq-2Atiw\00002.wav,id11048,True,10,0.5333795261901403,255.4151999993337
voxceleb1\wav\id10476\agQ0RfUEo14\00007.wav,id10476,True,10,0.48608521529242665,285.0428000001557
voxceleb1\wav\id10456\Lrgya-GutUg\00003.wav,id10456,True,10,0.47048147989280076,260.08209999963583
voxceleb1\wav\id10745\9NpQb6wgnNI\00004.wav,id10745,True,10,0.5161127761988119,250.91690000044764
voxceleb1\wav\id11142\2n8y1cwQoyo\00003.wav,id11142,True,10,0.5139833449541098,260.91989999986254
voxceleb1\wav\id10921\B8oFwcURrps\00004.wav,id10921,True,10,0.4329113558859168,294.64499999994587
voxceleb1\wav\id10802\7DDauZk6s-M\00001.wav,id10802,True,10,0.5665399563667965,313.371800000823
voxceleb1\wav\id10530\B8oeUlhmqFE\00001.wav,id10530,True,10,0.5402257943579172,295.6348000006983
voxceleb1\wav\id10824\FbKRFA9Efgc\00002.wav,id10824,True,10,0.5891653925463989,289.3253000002005
voxceleb1\wav\id10921\0Pz31wdsopU\00010.wav,id10921,True,10,0.37620197746443895,254.5194000012998
voxceleb1\wav\id10756\3kvWhMqqhhA\00004.wav,id10756,True,10,0.3627644197040474,262.16130000102567
voxceleb1\wav\id10745\GeM07WoKPRQ\00002.wav,id10745,True,10,0.4261582506952545,277.7051000011852
voxceleb1\wav\id10900\9Cw6BvLA_Jk\00001.wav,id10900,True,10,0.43188994176854933,297.28139999861014
voxceleb1\wav\id10946\QgAJv0CXl-4\00006.wav,id10946,True,10,0.5450927955831286,298.7294999984442
voxceleb1\wav\id10862\2bn9i9re2yI\00012.wav,id10862,True,10,0.3210269305696879,296.06779999994615
voxceleb1\wav\id10786\9w-EimtMXWs\00011.wav,id10786,True,10,0.2679730995257762,290.3016000000207
voxceleb1\wav\id10592\K0YrTxZ9a4o\00001.wav,id10592,True,10,0.5126250927950469,288.4563999996317
voxceleb1\wav\id10950\8pDGaKmyWhU\00013.wav,id10950,True,10,0.611488903343884,273.75629999914963
voxceleb1\wav\id11045\5AQnA6DzZ80\00001.wav,id11045,True,10,0.47813345347479097,259.216499998729
voxceleb1\wav\id11048\OuwCMPV7hxs\00001.wav,id11048,True,10,0.66310050871986,264.93630000004487
voxceleb1\wav\id10645\OY_D-xhu9U8\00002.wav,id10645,True,10,0.4047813292097625,269.86759999999776
voxceleb1\wav\id10329\EXBuk_FwHu0\00014.wav,id10329,True,10,0.38893018450960437,280.9667999990779
voxceleb1\wav\id11112\BtvYf7-8Vr4\00005.wav,id11112,True,10,0.5159065702952748,288.27260000070964
voxceleb1\wav\id10786\9w-EimtMXWs\00010.wav,id10786,True,10,0.3428826838155644,280.66080000098736
voxceleb1\wav\id10824\BgTZDSJKLks\00003.wav,id10824,True,10,0.4961963793410954,320.79090000115684
voxceleb1\wav\id11059\89FrzqI2x0A\00006.wav,id11059,True,10,0.37670396369955095,278.2179999994696
voxceleb1\wav\id10912\2yUgv3B_YcI\00019.wav,id10912,True,10,0.36776080949519463,310.0979999999254
voxceleb1\wav\id11175\ceU3Lw9-d9M\00001.wav,id11175,True,10,0.48127500210574947,283.58750000006694
voxceleb1\wav\id10875\ZOsjLV0XXlQ\00003.wav,id10875,True,10,0.4446578593215095,283.5952000004909
voxceleb1\wav\id10875\bDzNAlq_PXY\00011.wav,id10875,True,10,0.44363338349932824,267.40629999949306
voxceleb1\wav\id10875\bDzNAlq_PXY\00010.wav,id10875,True,10,0.4464163288894877,272.28459999969346
voxceleb1\wav\id10875\bDzNAlq_PXY\00003.wav,id10875,True,10,0.37971242819261686,271.03340000030585
voxceleb1\wav\id10400\UkZsd-dpZTg\00001.wav,id10400,True,10,0.49048090319974236,261.6030999997747
voxceleb1\wav\id10645\PpufCRHg9os\00005.wav,id10645,True,10,0.5182569595374668,255.32729999940784
voxceleb1\wav\id10824\FbKRFA9Efgc\00001.wav,id10824,True,10,0.5005556414514747,276.52259999922535
voxceleb1\wav\id11073\9sGEfsatKi8\00002.wav,id11073,True,10,0.3129139014843758,296.9314000001759
voxceleb1\wav\id10862\2bn9i9re2yI\00023.wav,id10862,True,10,0.44467850753120564,323.8762000000861
